row_skew,Ticket,Age_div_Fare,Age_mul_Fare,Pclass_mul_Age,Pclass_mul_Fare,Pclass_div_Age,Pclass_div_Fare,Age,Fare_mul_Embarked_S,Fare,Age_mul_Embarked_S,Age_mul_Sex_male,Fare_mul_Sex_female,Fare_mul_Sex_male,SibSp_mul_Fare,Fare_mul_Embarked_C,Age_mul_SibSp,Age_mul_Sex_female,SibSp_div_Fare,Age_mul_Parch,Age_div_SibSp,Parch_div_Fare,SibSp_plus_Parch,Parch_mul_Fare,SibSp_plus_Embarked_C,Fare_mul_Embarked_Q,Pclass,Age_mul_Embarked_C,Parch_plus_Embarked_C,Age_div_Parch,Pclass_minus_Embarked_C,SibSp_plus_Sex_female,Pclass_mul_Embarked_S,Pclass_minus_SibSp,Age_mul_Embarked_Q,Parch_minus_Embarked_C,Parch_minus_Embarked_Q,Sex_female_plus_Embarked_C,SibSp_mul_Parch,SibSp_minus_Embarked_C,Pclass_minus_Embarked_Q,Pclass_minus_Sex_female,Pclass_plus_SibSp,Parch_minus_Sex_female,Pclass_div_SibSp,Parch_plus_Embarked_Q,Pclass_plus_Parch,SibSp_mul_Embarked_S,Parch_plus_Sex_female,SibSp_minus_Sex_female,SibSp_minus_Parch,Pclass_plus_Embarked_C,Sex_female_plus_Embarked_Q,Sex_female_plus_Embarked_S,Pclass_minus_Parch,SibSp_div_Parch,Parch_mul_Embarked_S,Sex_male_mul_Embarked_Q,Sex_female,Parch,Pclass_mul_Sex_male,Pclass_mul_Embarked_C,Pclass_mul_Sex_female,Sex_female_minus_Embarked_S,Pclass_div_Parch,Pclass_plus_Sex_female,Sex_female_minus_Embarked_Q,Parch_mul_Sex_male,Parch_mul_Embarked_C,Embarked_S,SibSp,Embarked_Q,Embarked_C,Pclass_mul_Parch,Sex_male_mul_Embarked_S,Sex_female_minus_Embarked_C,Parch_mul_Sex_female,SibSp_mul_Sex_male,SibSp_mul_Sex_female,SibSp_mul_Embarked_C,SibSp_mul_Embarked_Q,Sex_female_plus_Sex_male,Sex_female_mul_Embarked_Q,Sex_female_mul_Embarked_C,Sex_female_div_Sex_male,Sex_female_mul_Sex_male,Parch_mul_Embarked_Q,Sex_male_mul_Embarked_C,Survived
2.9350900278413934,0.3764044978759011,0.23952095808383234,66.8,12.0,50.099999999999994,0.75,0.17964071856287425,4.0,16.7,16.7,4.0,0.0,16.7,0.0,16.7,0.0,4.0,4.0,0.059880239520958084,4.0,4.0,0.059880239520958084,2.0,16.7,1.0,0.0,3.0,0.0,1.0,4.0,3.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,0.0,3.0,1.0,4.0,1.0,2.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.5182042005462995,0.3814866760168303,2.184557438794727,1539.9,58.0,26.55,0.017241379310344827,0.03766478342749529,58.0,26.55,26.55,58.0,0.0,26.55,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.5768716400892195,0.3856942496493689,2.484472049689441,161.0,60.0,24.150000000000002,0.15,0.37267080745341613,20.0,8.05,8.05,20.0,20.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.9409186226486994,0.3884991798949273,1.2470023980815348,1219.725,117.0,93.82499999999999,0.07692307692307693,0.09592326139088729,39.0,31.275,31.275,39.0,39.0,0.0,31.275,31.275,0.0,39.0,0.0,0.0319744204636291,195.0,39.0,0.1598721023181455,6.0,156.375,1.0,0.0,3.0,0.0,5.0,7.8,3.0,1.0,3.0,2.0,0.0,5.0,5.0,0.0,5.0,1.0,3.0,3.0,4.0,5.0,3.0,5.0,8.0,1.0,5.0,1.0,-4.0,3.0,0.0,1.0,-2.0,0.2,5.0,0.0,0.0,5.0,3.0,0.0,0.0,-1.0,0.6,3.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.156440638020664,0.3884992987377279,1.7824858037737772,109.9588,42.0,23.5626,0.21428571428571427,0.3819612436658094,14.0,7.8542,7.8542,14.0,0.0,7.8542,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,-1.0,0.0,0.0,3.0,0.0,1.0,-1.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.914870092810604,0.3814866760168303,3.4375,880.0,110.0,32.0,0.03636363636363636,0.125,55.0,16.0,16.0,55.0,0.0,16.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,-1.0,0.0,0.0,2.0,0.0,1.0,-1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.1804961306724597,0.3870967581679836,0.06866952789699571,58.25,6.0,87.375,1.5,0.10300429184549356,2.0,0.0,29.125,0.0,2.0,0.0,29.125,116.5,0.0,8.0,0.0,0.13733905579399142,2.0,0.5,0.034334763948497854,5.0,29.125,4.0,29.125,3.0,0.0,1.0,2.0,3.0,4.0,0.0,-1.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,3.0,7.0,1.0,0.75,2.0,4.0,0.0,1.0,4.0,3.0,3.0,1.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,-1.0,1.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2.492908297750978,0.3870967741935484,2.1538461538461537,364.0,56.0,26.0,0.07142857142857142,0.15384615384615385,28.0,13.0,13.0,28.0,28.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.244233496242365,0.3856942496493689,1.7222222222222223,558.0,93.0,54.0,0.0967741935483871,0.16666666666666666,31.0,18.0,18.0,31.0,0.0,18.0,0.0,18.0,0.0,31.0,31.0,0.05555555555555555,0.0,31.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,4.0,-1.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.9547161591336573,0.3814866760168303,3.8754325259515574,202.29999999999998,84.0,21.674999999999997,0.10714285714285714,0.4152249134948097,28.0,0.0,7.225,0.0,0.0,7.225,0.0,0.0,7.225,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,28.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,-1.0,0.0,2.0,0.0,-1.0,3.0,2.0,3.0,-1.0,0.0,0.0,3.0,0.0,1.0,-1.0,0.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2.02959821581502,0.3884992965610454,1.3461538461538463,910.0,70.0,52.0,0.05714285714285714,0.07692307692307693,35.0,26.0,26.0,35.0,35.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.6915597598875527,0.3884992987377279,2.6153846153846154,442.0,68.0,26.0,0.058823529411764705,0.15384615384615385,34.0,13.0,13.0,34.0,34.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.2244689756871865,0.3814866760168303,1.8681811388432223,120.43799999999999,45.0,24.0876,0.2,0.37363622776864447,15.0,0.0,8.0292,0.0,0.0,8.0292,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0292,3.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,15.0,0.0,-1.0,1.0,0.0,0.0,2.0,2.0,3.0,-1.0,0.0,1.0,3.0,0.0,1.0,-1.0,0.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1.9943429012675806,0.3764044943820224,0.7887323943661971,994.0,28.0,35.5,0.03571428571428571,0.028169014084507043,28.0,35.5,35.5,28.0,28.0,0.0,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.6198872563601197,0.3856942437752533,0.37959667852906287,168.6,24.0,63.224999999999994,0.375,0.1423487544483986,8.0,21.075,21.075,8.0,0.0,21.075,0.0,63.224999999999994,0.0,24.0,8.0,0.1423487544483986,8.0,2.6666666666666665,0.04744958481613286,4.0,21.075,3.0,0.0,3.0,0.0,1.0,8.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,6.0,0.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,4.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.92256745749073,0.3764045063986951,1.210673038630028,1192.725,114.0,94.1625,0.07894736842105263,0.0955794504181601,38.0,31.3875,31.3875,38.0,0.0,31.3875,0.0,31.3875,0.0,38.0,38.0,0.03185981680605337,190.0,38.0,0.15929908403026682,6.0,156.9375,1.0,0.0,3.0,0.0,5.0,7.6,3.0,2.0,3.0,2.0,0.0,5.0,5.0,1.0,5.0,1.0,3.0,2.0,4.0,4.0,3.0,5.0,8.0,1.0,6.0,0.0,-4.0,3.0,1.0,2.0,-2.0,0.2,5.0,0.0,1.0,5.0,0.0,0.0,3.0,0.0,0.6,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.954766704809131,0.3870967741935484,3.8754325259515574,202.29999999999998,84.0,21.674999999999997,0.10714285714285714,0.4152249134948097,28.0,0.0,7.225,0.0,28.0,0.0,7.225,0.0,7.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,28.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,-1.0,0.0,1.0,0.0,-1.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
3.288035788828951,0.3884993102536833,0.07224334600760456,4997.0,19.0,263.0,0.05263157894736842,0.0038022813688212928,19.0,263.0,263.0,19.0,19.0,0.0,263.0,789.0,0.0,57.0,0.0,0.011406844106463879,38.0,6.333333333333333,0.0076045627376425855,5.0,526.0,3.0,0.0,1.0,0.0,2.0,9.5,1.0,3.0,1.0,-2.0,0.0,2.0,2.0,0.0,6.0,3.0,1.0,1.0,4.0,2.0,0.3333333333333333,2.0,3.0,3.0,2.0,3.0,1.0,1.0,0.0,1.0,-1.0,1.5,2.0,0.0,0.0,2.0,1.0,0.0,0.0,-1.0,0.5,1.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.903254412783071,0.3856942496493689,3.5536602700781805,220.6176,84.0,23.6376,0.10714285714285714,0.38074931465123363,28.0,0.0,7.8792,0.0,0.0,7.8792,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8792,3.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,28.0,0.0,-1.0,1.0,0.0,0.0,2.0,2.0,3.0,-1.0,0.0,1.0,3.0,0.0,1.0,-1.0,0.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
2.9019201025961694,0.3856942496493689,3.5461891131994223,221.0824,84.0,23.6874,0.10714285714285714,0.379948833557081,28.0,7.8958,7.8958,28.0,28.0,0.0,7.8958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
